moviedialog_id	moviedialog_desc	moviedialog_prof0_trans_id	moviedialog_prof1_trans_id	moviedialog_prof2_trans_id	moviedialog_endscript	moviedialog_stage0_movieid	moviedialog_stage0_subtitle	moviedialog_stage0_npc_tmpid	moviedialog_stage0_action_idx	moviedialog_stage1_movieid	moviedialog_stage1_subtitle	moviedialog_stage1_npc_tmpid	moviedialog_stage1_action_idx	moviedialog_stage2_movieid	moviedialog_stage2_subtitle	moviedialog_stage2_npc_tmpid	moviedialog_stage2_action_idx	moviedialog_stage3_movieid	moviedialog_stage3_subtitle	moviedialog_stage3_npc_tmpid	moviedialog_stage3_action_idx	moviedialog_stage4_movieid	moviedialog_stage4_subtitle	moviedialog_stage4_npc_tmpid	moviedialog_stage4_action_idx	moviedialog_stage5_movieid	moviedialog_stage5_subtitle	moviedialog_stage5_npc_tmpid	moviedialog_stage5_action_idx	moviedialog_stage6_movieid	moviedialog_stage6_subtitle	moviedialog_stage6_npc_tmpid	moviedialog_stage6_action_idx	moviedialog_stage7_movieid	moviedialog_stage7_subtitle	moviedialog_stage7_npc_tmpid	moviedialog_stage7_action_idx	moviedialog_stage8_movieid	moviedialog_stage8_subtitle	moviedialog_stage8_npc_tmpid	moviedialog_stage8_action_idx	moviedialog_stage9_movieid	moviedialog_stage9_subtitle	moviedialog_stage9_npc_tmpid	moviedialog_stage9_action_idx	moviedialog_stage10_movieid	moviedialog_stage10_subtitle	moviedialog_stage10_npc_tmpid	moviedialog_stage10_action_idx	moviedialog_stage11_movieid	moviedialog_stage11_subtitle	moviedialog_stage11_npc_tmpid	moviedialog_stage11_action_idx	moviedialog_stage12_movieid	moviedialog_stage12_subtitle	moviedialog_stage12_npc_tmpid	moviedialog_stage12_action_idx	moviedialog_stage13_movieid	moviedialog_stage13_subtitle	moviedialog_stage13_npc_tmpid	moviedialog_stage13_action_idx	moviedialog_stage14_movieid	moviedialog_stage14_subtitle	moviedialog_stage14_npc_tmpid	moviedialog_stage14_action_idx
194	47级 第2个对话 交	0	0	0		0	公主陛下，我一直都尊敬你，但是你怎么可以这样做？！	0	80	0	战场遗迹是个陷阱，阿尔芭已经被捉走了！	0	-1	0	对不起，是父亲…他需要你们两个的力量才能恢复…	55	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
195	47级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(674,0)	0	怎么可能？！亚瑟王已经被魔王控制了！他已经不是你的父亲了！	0	-1	0	不会的！他只是暂时没办法脱离，只要你们肯帮他，他就会回来的！	55	80	0	既然我们谁也不能说服谁，你能带我和亚瑟王对峙吗？	0	80	0	没问题，你一定要相信我！	55	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
196	47级 第4个对话 交	0	0	0		0	对不起…我不知道会是这样…	55	-1	0	公主不用太过自责，你也只是思念父亲…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
197	48级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(675,0)	0	阿尔芭随时都会有危险！可是现在我们连魔王藏身的地方都不知道…	0	-1	0	我总有一种感觉，父亲的意识并没有完全消失，也许父亲的一些喜好也会影响到亚瑟王…	55	79	0	温德索尔骑士长一直是父亲最衷心的护卫，他一定知道父亲以前最喜欢去哪儿…可能父亲现在就在那里…	55	-1	0	你先过去，我处理一些事情就和你们汇合…	55	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
198	48级 第2个对话 交	0	0	0		0	骑士长阁下，亚瑟王回来了，可他现在已经不是以前的亚瑟王了…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
199	48级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(676,0)	0	现在时间紧迫，路上再和你慢慢说吧，他和你联系过吗？	0	80	0	没有…	58	-1	0	那你知道亚瑟王经常会去的隐蔽点儿的地方么？	0	80	0	亚瑟王很喜欢去沉默森林缅怀英雄…	58	-1	0	好，我们走！骑士长也请和我们一起去吧！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
200	48级 第4个对话 交	0	0	0		0	阿尔芭你回来了！	60	-1	0	<C=57>还不是因为这个笨蛋，每次都害我受伤…	52	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
201	49级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(677,0)	0	没想到亚瑟王的灵魂还没彻底沉睡…	60	80	0	亚瑟王是一位伟大的君王，拥有钢铁般的意志!	60	-1	0	说不定…他真的还可以回来！	60	75	0	之前亚瑟王说过，诅咒纹章在神暮领域…	52	-1	0	我们得抓紧时间，在魔王意识彻底恢复之前拿回诅咒纹章！	52	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
202	49级 第2个对话 交	0	0	0		0	还好，赶在魔王之前把纹章拿到手了！	0	-1	0	这是封印了魔王邪恶灵魂的纹章，灵魂虽然已经转移到亚瑟王身上，可是还有残余的力量存在…	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
203	49级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(678,0)	0	诅咒纹章的销毁交给我吧！	60	-1	314		0	-1	0	接下来我们要去泽州！暴雨骑士住在那里！	52	-1	0	魔王的目的如果是预言碎片的话，他可能会有危险，绝对不能让莱斯利的事情重演！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
204	49级 第4个对话 交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
205	50级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(832):TalkAroundID(679,0)	0	泽州…风光果然和别处不同…	0	-1	0	暴雨骑士在哪呢？	0	80	0	我们分头找吧！	832	75	0	你去那边打听一下！	832	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
206	50级 第2个对话 交	0	0	0		0	伊苏，阿米尔，你们怎么在这里？	0	80	0	我是不羁的风，她是温柔的沙，注定缠绵漂泊到天涯…	836	79	0	<C=67>伊苏他就是这么有才华…	838	-1	0	其实我们来这里是因为伊苏知道这里有铭文，可能对完善魔王葬歌大有用途…	838	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
207	50级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(680,0)	0	铭文？	0	-1	0	是的，泽州中央就有几块大型铭文，但是现在看来好像不太完整…	836	104	0	瀑落海岸有一块铭文石，只是那里出没的兽人太可怕了…	838	-1	0	你能帮帮我们么？消灭魔王是我们共同的目标！	838	75	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
208	50级 第4个对话 交	0	0	0		0	我在兽人巢穴找到了这个…	0	-1	0	上面的铭文果然和我猜想的一致！	836	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
209	51级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(681,0)	0	伊苏你慢慢破解铭文石上的含义…我有事情想问阿米尔…	0	-1	0	你知道暴雨骑士凯洛斯么？	0	80	0	我们来的时间也不长，所以不是很清楚…	838	75	0	玛丽是本地居民，而且很热心，你可以去问问她…	838	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
210	51级 第2个对话 交	0	0	0		0	我是<PL=N>，请问你知道暴雨骑士凯洛斯在哪么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
211	51级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(682,0)	0	能告诉我怎么才能找到他吗？	0	-1	0	你找他什么事？<C=57>额，我也只是随口问问…	834	75	0	一些很重要的事，请告诉我吧！	0	-1	0	他经常会在钟岩浅滩狩猎~	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
212	51级 第4个对话 交	0	0	0		0	阿尔芭，你有发现么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
213	52级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(832):TalkAroundID(683,0)	0	你呢？你有什么进展？	832	104	0	我和一位本地居民打听过，她说知道凯洛斯的下落…	0	80	0	我再去问问她！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
214	52级 第2个对话 交	0	0	0		0	玛丽，我在钟岩浅滩并没找到凯洛斯…	0	-1	0	这样啊…	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
215	52级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(684,0)	0	那他还会去别的地方么？	0	-1	0	你这么着急找他，到底有什么事啊？和我说一下，也许我也能帮到你呢！	834	80	0	对不起，这件事情很机密，我没办法透漏给你…	0	80	0	<C=57>随你了，他还经常去夜海之忆，你去那找找看吧！	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
216	52级 第4个对话 交	0	0	0		0	虽然我不崇尚蛮力…	836	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
217	53级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(685,0)	0	城外很危险，你们出城做什么？	0	80	0	伊苏破译了铭文，夜海之忆还有一块铭文石，我们想去找找看…没想到…	838	-1	0	<C=49>我有事找阿尔芭，然后帮你们拿，不要再冒险了…	0	-1	0	我忍不住想为你写一首赞美诗…	836	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
218	53级 第2个对话 交	0	0	0		0	刚刚我去夜海之忆，还是没找到凯洛斯…	0	-1	0	阿尔芭，你这里的情况怎么样？	0	80	0	我很担心，怕时间长了他会遇到危险…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
219	53级 第3个对话 接	0	0	0		0	为什么？你们不是朋友么？	0	-1	0	<C=48>他本来就是怪人，而且实力不强，这也是我先来这里的原因…	832	-1	0	既然如此，我就继续寻找他的踪迹，顺便帮伊苏找到那块铭文石…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
220	53级 第4个对话 交	0	0	0		0	伊苏，这是你要的铭文石么？	0	-1	0	不错，勇士，感谢你！	836	79	0	让我试试看！	836	-1	334		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
221	54级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(686,0)	0	伊苏，铭文合成失败的原因你知道吗？	0	80	0	我还得再研究一下！	836	-1	0	那好，我过阵子再来看你…	0	-1	0	期待还能再次见到你！	836	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
222	54级 第2个对话 交	0	0	0		0	阿尔芭，还是没有找到凯洛斯！	0	-1	0	只能这样了！	832	-1	356		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
223	54级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(832):TalkAroundID(687,0)	0	预言石指示他在静谧海滩！	832	-1	0	我这就去看看！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
224	54级 第4个对话 交	0	0	0		0	暴雨骑士凯洛斯，是你吧？	0	-1	0	你为什么躲着我们？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
225	55级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(835):TalkAroundID(688,0)	0	你明明就是凯洛斯，为什么不肯承认？你以为把脸挡上我们就认不出来你了么？	0	80	0	…我…我不想见到以前认识的人…	835	75	0	可我们是为你好…魔王为了打开阿瓦隆梦境正在收集预言石碎片，莱斯利骑士已经被他们杀害了！	0	80	0	别管我…别在这待着，我不想看到你！	835	-1	0	（还是先让他静一下，我要问问玛丽，为什么她告诉我的方向都是相反的！）	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
226	55级 第2个对话 交	0	0	0		0	凯洛斯，以前也许是暴雨骑士，可现在他就是一个窝囊废！	834	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
227	55级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(689,0)	0	怎么会？大陆一直流传着暴雨骑士独自大战巨龙的英勇传说，他一直是勇气的代名词…	0	80	0	他在一次战斗中受了重伤，我发现他倒在一片血泊里…在那之后他就丧失了勇气…	834	79	0	他不愿见到任何以前的人，也不愿想起自己是骑士这件事…只把自己藏在了重重铠甲之后…	834	-1	0	冒险者，我有个请求，他把骑士勋章藏在了椰林秘境，你能帮他找回来么？	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
228	55级 第4个对话 交	0	0	0		0	你怎么又来了？我说过不想见到你！	835	80	0	（递过勋章）你好像丢东西了…我在椰林秘境捡到了这个…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
229	56级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(835):TalkAroundID(690,0)	0	是玛丽让你去找的吗？她总说我失去了骑士的荣耀…现在的我不配拥有这枚勋章…	835	75	0	我受了重伤，现在几乎没有力量…只想过平静的生活…	835	-1	0	能和玛丽在一起是我最大的愿望，如果可以，我宁愿把预言石给你们，让它在你们手里发挥更大的作用…	835	75	0	我帮你去探探口风吧！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
230	56级 第2个对话 交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
231	56级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(691,0)	0	我早就知道他对我的心思，只是，我喜欢的男人一定是真正的勇士！	834	-1	0	你其实也喜欢他的吧？不然怎么会帮着他藏起来还骗我…	0	-1	0	他当时被巨龙打伤，现在连飞鸟都会怕…	834	80	0	如果他能亲手杀死一只巨龙，我就给他个机会！	834	-1	0	（时间紧迫，我帮凯洛斯杀好了！）	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
232	56级 第4个对话 交	0	0	0		0	玛丽，这是翡翠巨龙的晶核，凯洛斯让我交给你的…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
233	57级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(692,0)	0	<C=48>为什么这么说？凯洛斯明明按照你的要求把晶核给你了！	0	-1	0	你以为我不知道么？翡翠巨龙是被你杀掉的！	834	80	0	连追求女人都要别人代劳，这样的男人我才不要！	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
234	57级 第2个对话 交	0	0	0		0	凯洛斯，玛丽要你杀掉一只巨龙才肯接受你！	0	80	0	真的？她肯接受我？只要她肯接受我，别说一只巨龙…	835	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
235	57级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(835):TalkAroundID(693,0)	0	你现在不是几乎没有力量了吗？要怎么杀死强大的巨龙？	0	80	0	凭着我对爱情的执着…	835	-1	0	还有你的帮助…完成后我会把预言石碎片给你的！	835	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
236	57级 第4个对话 交	0	0	0		0	这是这里最后一只巨龙了…可惜也不是凯洛斯杀死的…	0	-1	0	没关系，他用他的方法向我证明了他的勇气…	834	80	0	力量不等于勇气，即使他失去了力量，只要他有敢于面对的胆量…	834	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
237	58级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(834):TalkAroundID(694,0)	0	凯洛斯已经醒过来了，好像有事要找你…	834	75	0	好的，我这就过去！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
238	58级 第2个对话 交	0	0	0		0	凯洛斯，恭喜你，玛丽她认可你了！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
239	58级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(835):TalkAroundID(695,0)	0	女神沉睡前，曾对我们说过，预言石会帮助我们…	835	-1	0	现在我终于明白这句话的含义…女神其实从未真正离开…	835	-1	0	我已经不是真正的骑士，预言石，就给你们吧！请发挥它真正的作用，让女神重新回到奥拉大陆…	835	-1	0	祝福你们，你永远都是暴雨骑士！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
240	58级 第4个对话 交	0	0	0		0	我跟着预言石的指引来到了你这里…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
241	59级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(696,0)	0	我看到了女神消散前的影像…女神，关爱众生…	0	-1	0	我一定要找到格尼薇儿，唤回女神重返人间！	0	-1	0	女神创世，我们皆是神之子女…	836	-1	0	勇士，铭文显示，还有最后一块铭文石在月光海岸，帮我找到它，届时我将唱响魔王葬歌，将他葬送！	836	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
242	59级 第2个对话 交	0	0	0		0	伊苏，我在你说的地方找到了铭文石！	0	-1	0	感谢你，勇敢的冒险者！	836	-1	360		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
243	59级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(836):TalkAroundID(697,0)	0	祝贺你！伊苏，你是一个真正勇敢的人！	0	-1	0	谢谢，我们有着相同的目标，一起努力吧！	836	80	0	我要和阿尔芭去下一个地点了，魔王还在到处搜寻预言石碎片，我们决不能让他得逞！	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
244	59级 第4个对话 交	0	0	0		0	米恩，你怎么会在这里？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
245	60级 第1个对话 接	0	0	0		0	只好来雪山这里寻找药材，想要试验新的配方，希望可以治疗人类	1009	80	0	听说你认识威尔斯利公爵夫妇，他们正好也在索诺，好像遇到了什么困难需要帮助…	1009	75	0	公爵和他的夫人吗？他们是我的老朋友了，这就去看看…	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
246	60级 第2个对话 交	0	0	0		0	<PL=N>，你在这真是太好了！	1011	75	0	公爵、公爵夫人，好久不见…米恩说你们好像遇到了什么困难？	0	-1	0	玛蒂尔德自从脱离了黑暗教会之后身体一直没有好起来，我还以为是之前中的毒没有清除干净…	1011	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
247	60级 第3个对话 接	0	0	0		0	我们问过埃尔神父后才知道，这都是黑暗教会对叛逃者的惩罚 …	1011	104	0	惩罚？	0	-1	0	每个加入黑暗教会的人都会在不知不觉中被植入一种毒素，一旦没有持续植入，毒素就会发作…	1011	104	0	我用过了很多办法，都不能彻底解除…	1011	-1	0	听说这里的雪莲花可以解慢性毒…可我却无法击败这里的可怕守山兽…你能帮帮我么	1011	80	0	我这就去看看！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
248	60级 第4个对话 交	0	0	0		0	这里没有什么守山兽，也没找到雪莲花…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
249	61级 第1个对话 接	0	0	0		0	我听这里的杂货商翠思说看守雪莲花的潘诺思星曾是女神的爱宠，喜欢在雪山出没…	1011	104	0	杂货商？我再去问问她…公爵夫人看上去非常不好…不能再拖了…	0	80	0	太感谢了！	1011	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
250	61级 第2个对话 交	0	0	0		0	我是<PL=N>，听说你知道雪莲花生长的位置？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
251	61级 第3个对话 接	0	0	0		0	公爵夫人中了毒，需要雪莲花做解药…	0	80	0	<C=67>啊，是威尔斯利公爵让你来找我的么？他为什么不直接来找我…	1010	104	0	反而派你这样愣头愣脑的人来…	1010	-1	0	<C=48>这…	0	-1	0	在落雪戈壁，不过别怪我没告诉你哦，守护星很厉害的！	1010	79	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
252	61级 第4个对话 交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
253	62级 第1个对话 接	0	0	0		0	对了，之前一直没问，怎么不见阿尔芭呢？她还好吗？	1011	80	0	我们分开去寻找银翼骑士…她现在应该在罗兰度…	0	80	0	银翼骑士？我知道这里有一位寒冰骑士…可是他为人非常冷淡，之前我们向他请求帮助，可是他拒绝了…  	1011	-1	0	如果你要找他的话，他就在那边…	1011	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
254	62级 第2个对话 交	0	0	0		0	你好，我是<PL=N>，是疾风骑士伊利斯的学生…	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
255	62级 第3个对话 接	0	0	0		0	你来做什么？	1012	80	0	现在魔王已经复活，正在四处搜寻预言石碎片，骤雨骑士也被他杀害了…	0	-1	0	所以希望你能把预言石碎片给我，这样能让你不被魔王伤害，而我们集齐预言石碎片也可以唤醒女神神力…	0	80	0	我为什么要相信你？我也不需要你的保护！让别人保护这是对骑士的羞辱！	1012	80	0	既然你是伊利斯的学生，我们可以用骑士的方式来解决问题…	1012	75	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
